time 	 generated degree 	 dcx value
2407	90	4.11059e-72
2408	45	4.79166e-71
2409	77	6.84299e-72
2410	54	2.41912e-71
2411	27	3.46022e-70
2412	70	9.49465e-72
2413	26	4.01321e-70
2414	69	9.98463e-72
2415	17	2.15296e-69
2416	40	7.50996e-71
2417	37	1.01377e-70
2418	30	2.29013e-70
2419	6	1.36976e-67
2420	5	2.83874e-67
2421	20	1.13022e-69
2422	10	1.78098e-68
2423	23	6.50464e-70
2424	32	1.78029e-70
2425	37	1.01377e-70
2426	89	4.25792e-72
2427	80	6.01969e-72
2428	13	6.25762e-69
2429	33	1.57935e-70
2430	83	5.33072e-72
2431	6	1.36976e-67
2432	72	8.60933e-72
2433	5	2.83874e-67
2434	4	6.92736e-67
2435	37	1.01377e-70
2436	18	1.71599e-69
2437	52	2.78276e-71
2438	52	2.78276e-71
2439	25	4.68271e-70
2440	53	2.59259e-71
2441	29	2.61484e-70
2442	55	2.26059e-71
2443	19	1.38486e-69
2444	19	1.38486e-69
2445	85	4.933e-72
2446	16	2.7392e-69
2447	44	5.21846e-71
2448	72	8.60933e-72
2449	22	7.75263e-70
2450	15	3.54041e-69
2451	10	1.78098e-68
2452	58	1.8602e-71
2453	74	7.83415e-72
2454	59	1.74779e-71
2455	52	2.78276e-71
2456	69	9.98463e-72
2457	18	1.71599e-69
2458	8	4.34016e-68
2459	44	5.21846e-71
2460	69	9.98463e-72
2461	19	1.38486e-69
2462	9	2.71188e-68
2463	22	7.75263e-70
2464	64	1.30318e-71
2465	32	1.78029e-70
2466	58	1.8602e-71
2467	3	2.18861e-66
2468	79	6.27772e-72
2469	22	7.75263e-70
2470	71	9.03708e-72
2471	33	1.57935e-70
2472	12	8.60807e-69
2473	87	4.57715e-72
2474	77	6.84299e-72
2475	20	1.13022e-69
2476	53	2.59259e-71
2477	48	3.75484e-71
2478	87	4.57715e-72
2479	61	1.54871e-71
2480	33	1.57935e-70
2481	79	6.27772e-72
2482	74	7.83415e-72
2483	84	5.12626e-72
2484	26	4.01321e-70
2485	73	8.20907e-72
2486	63	1.37881e-71
2487	82	5.54718e-72
2488	47	4.06486e-71
2489	67	1.10735e-71
2490	6	1.36976e-67
2491	87	4.57715e-72
2492	48	3.75484e-71
2493	14	4.65872e-69
2494	28	3.00015e-70
2495	4	6.92736e-67
2496	36	1.12698e-70
2497	80	6.01969e-72
2498	51	2.99162e-71
2499	86	4.75019e-72
2500	89	4.25792e-72
2501	18	1.71599e-69
2502	22	7.75263e-70
2503	7	7.39849e-68
2504	57	1.98241e-71
2505	69	9.98463e-72
2506	47	4.06486e-71
2507	58	1.8602e-71
2508	75	7.48266e-72
2509	86	4.75019e-72
2510	74	7.83415e-72
2511	21	9.31777e-70
2512	37	1.01377e-70
2513	49	3.47485e-71
2514	56	2.11547e-71
2515	33	1.57935e-70
2516	38	9.14696e-71
2517	26	4.01321e-70
2518	88	4.41326e-72
2519	45	4.79166e-71
2520	2	1.1077e-65
2521	80	6.01969e-72
2522	14	4.65872e-69
2523	55	2.26059e-71
2524	40	7.50996e-71
2525	62	1.46045e-71
2526	41	6.83192e-71
2527	39	8.27681e-71
2528	12	8.60807e-69
2529	10	1.78098e-68
2530	62	1.46045e-71
2531	10	1.78098e-68
2532	84	5.12626e-72
2533	48	3.75484e-71
2534	76	7.1528e-72
2535	23	6.50464e-70
2536	32	1.78029e-70
2537	89	4.25792e-72
2538	75	7.48266e-72
2539	28	3.00015e-70
2540	39	8.27681e-71
2541	75	7.48266e-72
2542	58	1.8602e-71
2543	72	8.60933e-72
2544	79	6.27772e-72
2545	26	4.01321e-70
2546	38	9.14696e-71
2547	15	3.54041e-69
2548	85	4.933e-72
2549	48	3.75484e-71
2550	63	1.37881e-71
2551	29	2.61484e-70
2552	24	5.49957e-70
2553	85	4.933e-72
2554	3	2.18861e-66
2555	9	2.71188e-68
2556	67	1.10735e-71
2557	60	1.64424e-71
2558	79	6.27772e-72
2559	81	5.77652e-72
2560	11	1.21773e-68
2561	38	9.14696e-71
2562	73	8.20907e-72
2563	74	7.83415e-72
2564	19	1.38486e-69
2565	37	1.01377e-70
2566	47	4.06486e-71
2567	7	7.39849e-68
2568	9	2.71188e-68
2569	57	1.98241e-71
2570	40	7.50996e-71
2571	44	5.21846e-71
2572	55	2.26059e-71
2573	7	7.39849e-68
2574	6	1.36976e-67
2575	37	1.01377e-70
2576	45	4.79166e-71
2577	48	3.75484e-71
2578	32	1.78029e-70
2579	34	1.40638e-70
2580	32	1.78029e-70
2581	2	1.1077e-65
2582	42	6.23057e-71
2583	34	1.40638e-70
2584	87	4.57715e-72
2585	71	9.03708e-72
2586	86	4.75019e-72
2587	70	9.49465e-72
2588	59	1.74779e-71
2589	54	2.41912e-71
2590	42	6.23057e-71
2591	7	7.39849e-68
2592	70	9.49465e-72
2593	79	6.27772e-72
2594	75	7.48266e-72
2595	53	2.59259e-71
2596	80	6.01969e-72
2597	15	3.54041e-69
2598	61	1.54871e-71
2599	89	4.25792e-72
2600	38	9.14696e-71
2601	81	5.77652e-72
2602	88	4.41326e-72
2603	76	7.1528e-72
2604	62	1.46045e-71
2605	17	2.15296e-69
2606	44	5.21846e-71
2607	90	4.11059e-72
2608	29	2.61484e-70
2609	67	1.10735e-71
2610	43	5.69564e-71
2611	49	3.47485e-71
2612	16	2.7392e-69
2613	2	1.1077e-65
2614	74	7.83415e-72
2615	19	1.38486e-69
2616	71	9.03708e-72
2617	54	2.41912e-71
2618	38	9.14696e-71
2619	9	2.71188e-68
2620	56	2.11547e-71
2621	3	2.18861e-66
2622	67	1.10735e-71
2623	28	3.00015e-70
2624	55	2.26059e-71
2625	64	1.30318e-71
2626	46	4.40892e-71
2627	33	1.57935e-70
2628	75	7.48266e-72
2629	77	6.84299e-72
2630	54	2.41912e-71
2631	67	1.10735e-71
2632	47	4.06486e-71
2633	78	6.55175e-72
2634	62	1.46045e-71
2635	5	2.83874e-67
2636	64	1.30318e-71
2637	10	1.78098e-68
2638	83	5.33072e-72
2639	77	6.84299e-72
2640	9	2.71188e-68
2641	26	4.01321e-70
2642	60	1.64424e-71
2643	72	8.60933e-72
2644	68	1.05099e-71
2645	15	3.54041e-69
2646	44	5.21846e-71
2647	44	5.21846e-71
2648	55	2.26059e-71
2649	46	4.40892e-71
2650	62	1.46045e-71
2651	71	9.03708e-72
2652	16	2.7392e-69
2653	83	5.33072e-72
2654	85	4.933e-72
2655	40	7.50996e-71
2656	68	1.05099e-71
2657	76	7.1528e-72
2658	30	2.29013e-70
2659	66	1.16791e-71
2660	61	1.54871e-71
2661	90	4.11059e-72
2662	36	1.12698e-70
2663	17	2.15296e-69
2664	77	6.84299e-72
2665	55	2.26059e-71
2666	25	4.68271e-70
2667	77	6.84299e-72
2668	61	1.54871e-71
2669	73	8.20907e-72
2670	41	6.83192e-71
2671	69	9.98463e-72
2672	64	1.30318e-71
2673	37	1.01377e-70
2674	73	8.20907e-72
2675	51	2.99162e-71
2676	47	4.06486e-71
2677	4	6.92736e-67
2678	80	6.01969e-72
2679	4	6.92736e-67
2680	24	5.49957e-70
2681	9	2.71188e-68
2682	27	3.46022e-70
2683	63	1.37881e-71
2684	46	4.40892e-71
2685	77	6.84299e-72
2686	45	4.79166e-71
2687	55	2.26059e-71
2688	25	4.68271e-70
2689	81	5.77652e-72
2690	37	1.01377e-70
2691	71	9.03708e-72
2692	19	1.38486e-69
2693	76	7.1528e-72
2694	63	1.37881e-71
2695	8	4.34016e-68
2696	37	1.01377e-70
2697	40	7.50996e-71
2698	82	5.54718e-72
2699	85	4.933e-72
2700	85	4.933e-72
2701	86	4.75019e-72
2702	76	7.1528e-72
2703	67	1.10735e-71
2704	57	1.98241e-71
2705	90	4.11059e-72
2706	81	5.77652e-72
2707	51	2.99162e-71
2708	90	4.11059e-72
2709	90	4.11059e-72
2710	65	1.23304e-71
2711	58	1.8602e-71
2712	30	2.29013e-70
2713	2	1.1077e-65
2714	47	4.06486e-71
2715	84	5.12626e-72
2716	82	5.54718e-72
2717	5	2.83874e-67
2718	27	3.46022e-70
2719	13	6.25762e-69
2720	2	1.1077e-65
2721	6	1.36976e-67
2722	21	9.31777e-70
2723	21	9.31777e-70
2724	17	2.15296e-69
2725	66	1.16791e-71
2726	24	5.49957e-70
2727	25	4.68271e-70
2728	21	9.31777e-70
2729	22	7.75263e-70
2730	3	2.18861e-66
2731	22	7.75263e-70
2732	25	4.68271e-70
2733	84	5.12626e-72
2734	31	2.01488e-70
2735	7	7.39849e-68
2736	59	1.74779e-71
2737	35	1.25683e-70
2738	55	2.26059e-71
2739	22	7.75263e-70
2740	16	2.7392e-69
2741	73	8.20907e-72
2742	1	1.77205e-64
2743	79	6.27772e-72
2744	84	5.12626e-72
2745	79	6.27772e-72
2746	29	2.61484e-70
2747	21	9.31777e-70
2748	44	5.21846e-71
2749	82	5.54718e-72
2750	82	5.54718e-72
2751	67	1.10735e-71
2752	54	2.41912e-71
2753	23	6.50464e-70
2754	73	8.20907e-72
2755	15	3.54041e-69
2756	80	6.01969e-72
2757	85	4.933e-72
2758	89	4.25792e-72
2759	88	4.41326e-72
2760	50	3.22145e-71
2761	39	8.27681e-71
2762	48	3.75484e-71
2763	16	2.7392e-69
2764	18	1.71599e-69
2765	85	4.933e-72
2766	65	1.23304e-71
2767	57	1.98241e-71
2768	12	8.60807e-69
2769	73	8.20907e-72
2770	55	2.26059e-71
2771	43	5.69564e-71
2772	74	7.83415e-72
2773	39	8.27681e-71
2774	21	9.31777e-70
2775	26	4.01321e-70
2776	11	1.21773e-68
2777	66	1.16791e-71
2778	62	1.46045e-71
2779	18	1.71599e-69
2780	46	4.40892e-71
2781	4	6.92736e-67
2782	87	4.57715e-72
2783	70	9.49465e-72
2784	41	6.83192e-71
2785	83	5.33072e-72
2786	69	9.98463e-72
2787	37	1.01377e-70
2788	51	2.99162e-71
2789	72	8.60933e-72
2790	64	1.30318e-71
2791	73	8.20907e-72
2792	55	2.26059e-71
2793	18	1.71599e-69
2794	42	6.23057e-71
2795	20	1.13022e-69
2796	21	9.31777e-70
2797	61	1.54871e-71
2798	10	1.78098e-68
2799	49	3.47485e-71
2800	10	1.78098e-68
2801	57	1.98241e-71
2802	29	2.61484e-70
2803	7	7.39849e-68
2804	14	4.65872e-69
2805	33	1.57935e-70
2806	41	6.83192e-71
2807	43	5.69564e-71
2808	26	4.01321e-70
2809	54	2.41912e-71
2810	30	2.29013e-70
2811	83	5.33072e-72
2812	61	1.54871e-71
2813	61	1.54871e-71
2814	27	3.46022e-70
2815	8	4.34016e-68
2816	9	2.71188e-68
2817	88	4.41326e-72
2818	8	4.34016e-68
2819	47	4.06486e-71
2820	45	4.79166e-71
2821	67	1.10735e-71
2822	49	3.47485e-71
2823	53	2.59259e-71
2824	87	4.57715e-72
2825	68	1.05099e-71
2826	38	9.14696e-71
2827	64	1.30318e-71
2828	24	5.49957e-70
2829	20	1.13022e-69
2830	62	1.46045e-71
2831	36	1.12698e-70
2832	29	2.61484e-70
2833	46	4.40892e-71
2834	66	1.16791e-71
2835	79	6.27772e-72
2836	55	2.26059e-71
2837	21	9.31777e-70
2838	64	1.30318e-71
2839	76	7.1528e-72
2840	78	6.55175e-72
2841	11	1.21773e-68
2842	86	4.75019e-72
2843	21	9.31777e-70
2844	1	1.77205e-64
2845	5	2.83874e-67
2846	58	1.8602e-71
2847	48	3.75484e-71
2848	43	5.69564e-71
2849	6	1.36976e-67
2850	15	3.54041e-69
2851	27	3.46022e-70
2852	20	1.13022e-69
2853	37	1.01377e-70
2854	18	1.71599e-69
2855	41	6.83192e-71
2856	53	2.59259e-71
2857	68	1.05099e-71
2858	73	8.20907e-72
2859	64	1.30318e-71
2860	46	4.40892e-71
2861	68	1.05099e-71
2862	9	2.71188e-68
2863	1	1.77205e-64
2864	23	6.50464e-70
2865	37	1.01377e-70
2866	11	1.21773e-68
2867	22	7.75263e-70
2868	86	4.75019e-72
2869	64	1.30318e-71
2870	27	3.46022e-70
2871	77	6.84299e-72
2872	24	5.49957e-70
2873	45	4.79166e-71
2874	58	1.8602e-71
2875	58	1.8602e-71
2876	52	2.78276e-71
2877	1	1.77205e-64
2878	32	1.78029e-70
2879	36	1.12698e-70
2880	1	1.77205e-64
2881	64	1.30318e-71
2882	25	4.68271e-70
2883	80	6.01969e-72
2884	62	1.46045e-71
2885	34	1.40638e-70
2886	87	4.57715e-72
2887	45	4.79166e-71
2888	49	3.47485e-71
2889	53	2.59259e-71
2890	59	1.74779e-71
2891	50	3.22145e-71
2892	64	1.30318e-71
2893	46	4.40892e-71
2894	84	5.12626e-72
2895	77	6.84299e-72
2896	24	5.49957e-70
2897	84	5.12626e-72
2898	22	7.75263e-70
2899	46	4.40892e-71
2900	7	7.39849e-68
2901	65	1.23304e-71
2902	36	1.12698e-70
2903	78	6.55175e-72
2904	21	9.31777e-70
2905	77	6.84299e-72
2906	88	4.41326e-72
2907	60	1.64424e-71
2908	16	2.7392e-69
2909	61	1.54871e-71
2910	23	6.50464e-70
2911	82	5.54718e-72
2912	33	1.57935e-70
2913	85	4.933e-72
2914	57	1.98241e-71
2915	56	2.11547e-71
2916	79	6.27772e-72
2917	63	1.37881e-71
2918	8	4.34016e-68
2919	1	1.77205e-64
2920	31	2.01488e-70
2921	41	6.83192e-71
2922	20	1.13022e-69
2923	23	6.50464e-70
2924	18	1.71599e-69
2925	32	1.78029e-70
2926	64	1.30318e-71
2927	79	6.27772e-72
2928	10	1.78098e-68
2929	52	2.78276e-71
2930	53	2.59259e-71
2931	82	5.54718e-72
2932	48	3.75484e-71
2933	10	1.78098e-68
2934	17	2.15296e-69
2935	55	2.26059e-71
2936	82	5.54718e-72
2937	39	8.27681e-71
2938	88	4.41326e-72
2939	22	7.75263e-70
2940	89	4.25792e-72
2941	51	2.99162e-71
2942	26	4.01321e-70
2943	89	4.25792e-72
2944	19	1.38486e-69
2945	1	1.77205e-64
2946	74	7.83415e-72
2947	84	5.12626e-72
2948	36	1.12698e-70
2949	9	2.71188e-68
2950	35	1.25683e-70
2951	21	9.31777e-70
2952	82	5.54718e-72
2953	15	3.54041e-69
2954	19	1.38486e-69
2955	25	4.68271e-70
2956	63	1.37881e-71
2957	37	1.01377e-70
2958	69	9.98463e-72
2959	4	6.92736e-67
2960	45	4.79166e-71
2961	24	5.49957e-70
2962	53	2.59259e-71
2963	75	7.48266e-72
2964	52	2.78276e-71
2965	24	5.49957e-70
2966	18	1.71599e-69
2967	78	6.55175e-72
2968	56	2.11547e-71
2969	55	2.26059e-71
2970	15	3.54041e-69
2971	15	3.54041e-69
2972	7	7.39849e-68
2973	19	1.38486e-69
2974	65	1.23304e-71
2975	83	5.33072e-72
2976	65	1.23304e-71
2977	70	9.49465e-72
2978	32	1.78029e-70
2979	36	1.12698e-70
2980	47	4.06486e-71
2981	14	4.65872e-69
2982	35	1.25683e-70
2983	54	2.41912e-71
2984	87	4.57715e-72
2985	19	1.38486e-69
2986	47	4.06486e-71
2987	47	4.06486e-71
2988	61	1.54871e-71
2989	14	4.65872e-69
2990	22	7.75263e-70
2991	85	4.933e-72
2992	40	7.50996e-71
2993	50	3.22145e-71
2994	21	9.31777e-70
2995	85	4.933e-72
2996	9	2.71188e-68
2997	34	1.40638e-70
2998	33	1.57935e-70
2999	51	2.99162e-71
3000	65	1.23304e-71
3001	4	6.92736e-67
3002	48	3.75484e-71
3003	58	1.8602e-71
3004	64	1.30318e-71
3005	15	3.54041e-69
3006	26	4.01321e-70
3007	48	3.75484e-71
3008	10	1.78098e-68
3009	64	1.30318e-71
3010	64	1.30318e-71
3011	12	8.60807e-69
3012	46	4.40892e-71
3013	23	6.50464e-70
3014	54	2.41912e-71
3015	58	1.8602e-71
3016	63	1.37881e-71
3017	2	1.1077e-65
3018	18	1.71599e-69
3019	14	4.65872e-69
3020	75	7.48266e-72
3021	29	2.61484e-70
3022	76	7.1528e-72
3023	60	1.64424e-71
3024	47	4.06486e-71
3025	79	6.27772e-72
3026	29	2.61484e-70
3027	23	6.50464e-70
3028	90	4.11059e-72
3029	31	2.01488e-70
3030	74	7.83415e-72
3031	76	7.1528e-72
3032	43	5.69564e-71
3033	16	2.7392e-69
3034	59	1.74779e-71
3035	65	1.23304e-71
3036	73	8.20907e-72
3037	31	2.01488e-70
3038	86	4.75019e-72
3039	51	2.99162e-71
3040	1	1.77205e-64
3041	1	1.77205e-64
3042	11	1.21773e-68
3043	29	2.61484e-70
3044	80	6.01969e-72
3045	78	6.55175e-72
3046	29	2.61484e-70
3047	71	9.03708e-72
3048	36	1.12698e-70
3049	48	3.75484e-71
3050	54	2.41912e-71
3051	49	3.47485e-71
3052	40	7.50996e-71
3053	27	3.46022e-70
3054	18	1.71599e-69
3055	67	1.10735e-71
3056	20	1.13022e-69
3057	44	5.21846e-71
3058	15	3.54041e-69
3059	26	4.01321e-70
3060	41	6.83192e-71
3061	76	7.1528e-72
3062	79	6.27772e-72
3063	81	5.77652e-72
3064	54	2.41912e-71
3065	13	6.25762e-69
3066	62	1.46045e-71
3067	65	1.23304e-71
3068	7	7.39849e-68
3069	40	7.50996e-71
3070	8	4.34016e-68
3071	2	1.1077e-65
3072	89	4.25792e-72
3073	67	1.10735e-71
3074	85	4.933e-72
3075	42	6.23057e-71
3076	49	3.47485e-71
3077	1	1.77205e-64
3078	90	4.11059e-72
3079	51	2.99162e-71
3080	55	2.26059e-71
3081	58	1.8602e-71
3082	46	4.40892e-71
3083	25	4.68271e-70
3084	52	2.78276e-71
3085	54	2.41912e-71
3086	36	1.12698e-70
3087	84	5.12626e-72
3088	28	3.00015e-70
3089	36	1.12698e-70
3090	1	1.77205e-64
3091	47	4.06486e-71
3092	32	1.78029e-70
3093	15	3.54041e-69
3094	47	4.06486e-71
3095	1	1.77205e-64
3096	53	2.59259e-71
3097	57	1.98241e-71
3098	3	2.18861e-66
3099	67	1.10735e-71
3100	16	2.7392e-69
3101	28	3.00015e-70
3102	50	3.22145e-71
3103	22	7.75263e-70
3104	29	2.61484e-70
3105	84	5.12626e-72
3106	69	9.98463e-72
3107	48	3.75484e-71
3108	30	2.29013e-70
3109	85	4.933e-72
3110	25	4.68271e-70
3111	29	2.61484e-70
3112	46	4.40892e-71
3113	82	5.54718e-72
3114	72	8.60933e-72
3115	62	1.46045e-71
3116	74	7.83415e-72
3117	23	6.50464e-70
3118	79	6.27772e-72
3119	79	6.27772e-72
3120	6	1.36976e-67
3121	49	3.47485e-71
3122	80	6.01969e-72
3123	37	1.01377e-70
3124	83	5.33072e-72
3125	76	7.1528e-72
3126	73	8.20907e-72
3127	31	2.01488e-70
3128	37	1.01377e-70
3129	88	4.41326e-72
3130	49	3.47485e-71
3131	55	2.26059e-71
3132	66	1.16791e-71
3133	28	3.00015e-70
3134	28	3.00015e-70
3135	5	2.83874e-67
3136	70	9.49465e-72
3137	43	5.69564e-71
3138	13	6.25762e-69
3139	66	1.16791e-71
3140	1	1.77205e-64
3141	27	3.46022e-70
3142	13	6.25762e-69
3143	77	6.84299e-72
3144	48	3.75484e-71
3145	78	6.55175e-72
3146	18	1.71599e-69
3147	65	1.23304e-71
3148	34	1.40638e-70
3149	67	1.10735e-71
3150	27	3.46022e-70
3151	38	9.14696e-71
3152	5	2.83874e-67
3153	80	6.01969e-72
3154	71	9.03708e-72
3155	38	9.14696e-71
3156	3	2.18861e-66
3157	44	5.21846e-71
3158	67	1.10735e-71
3159	18	1.71599e-69
3160	67	1.10735e-71
3161	24	5.49957e-70
3162	22	7.75263e-70
3163	72	8.60933e-72
3164	3	2.18861e-66
3165	70	9.49465e-72
3166	82	5.54718e-72
3167	7	7.39849e-68
3168	29	2.61484e-70
3169	2	1.1077e-65
3170	12	8.60807e-69
3171	31	2.01488e-70
3172	71	9.03708e-72
3173	10	1.78098e-68
3174	49	3.47485e-71
3175	38	9.14696e-71
3176	42	6.23057e-71
3177	37	1.01377e-70
3178	90	4.11059e-72
3179	32	1.78029e-70
3180	7	7.39849e-68
3181	2	1.1077e-65
3182	30	2.29013e-70
3183	31	2.01488e-70
3184	38	9.14696e-71
3185	79	6.27772e-72
3186	64	1.30318e-71
3187	34	1.40638e-70
3188	24	5.49957e-70
3189	79	6.27772e-72
3190	32	1.78029e-70
3191	38	9.14696e-71
3192	77	6.84299e-72
3193	29	2.61484e-70
3194	85	4.933e-72
3195	40	7.50996e-71
3196	12	8.60807e-69
3197	11	1.21773e-68
3198	37	1.01377e-70
3199	66	1.16791e-71
3200	17	2.15296e-69
3201	71	9.03708e-72
3202	60	1.64424e-71
3203	35	1.25683e-70
3204	21	9.31777e-70
3205	66	1.16791e-71
3206	9	2.71188e-68
3207	10	1.78098e-68
3208	58	1.8602e-71
3209	30	2.29013e-70
3210	24	5.49957e-70
3211	16	2.7392e-69
3212	6	1.36976e-67
3213	69	9.98463e-72
3214	39	8.27681e-71
3215	85	4.933e-72
3216	42	6.23057e-71
3217	88	4.41326e-72
3218	75	7.48266e-72
3219	34	1.40638e-70
3220	43	5.69564e-71
3221	62	1.46045e-71
3222	39	8.27681e-71
3223	50	3.22145e-71
3224	2	1.1077e-65
3225	23	6.50464e-70
3226	73	8.20907e-72
3227	15	3.54041e-69
3228	87	4.57715e-72
3229	46	4.40892e-71
3230	29	2.61484e-70
3231	88	4.41326e-72
3232	85	4.933e-72
3233	82	5.54718e-72
3234	59	1.74779e-71
3235	50	3.22145e-71
3236	20	1.13022e-69
3237	5	2.83874e-67
3238	51	2.99162e-71
3239	25	4.68271e-70
3240	29	2.61484e-70
3241	82	5.54718e-72
3242	64	1.30318e-71
3243	77	6.84299e-72
3244	35	1.25683e-70
3245	54	2.41912e-71
3246	21	9.31777e-70
3247	64	1.30318e-71
3248	50	3.22145e-71
3249	63	1.37881e-71
3250	27	3.46022e-70
3251	44	5.21846e-71
3252	57	1.98241e-71
3253	70	9.49465e-72
3254	9	2.71188e-68
3255	54	2.41912e-71
3256	3	2.18861e-66
3257	36	1.12698e-70
3258	45	4.79166e-71
3259	10	1.78098e-68
3260	58	1.8602e-71
3261	39	8.27681e-71
3262	13	6.25762e-69
3263	37	1.01377e-70
3264	21	9.31777e-70
3265	63	1.37881e-71
3266	86	4.75019e-72
3267	79	6.27772e-72
3268	44	5.21846e-71
3269	26	4.01321e-70
3270	61	1.54871e-71
3271	76	7.1528e-72
3272	16	2.7392e-69
3273	36	1.12698e-70
3274	22	7.75263e-70
3275	51	2.99162e-71
3276	27	3.46022e-70
3277	3	2.18861e-66
3278	33	1.57935e-70
3279	45	4.79166e-71
3280	15	3.54041e-69
3281	90	4.11059e-72
3282	41	6.83192e-71
3283	84	5.12626e-72
3284	66	1.16791e-71
3285	72	8.60933e-72
3286	1	1.77205e-64
3287	56	2.11547e-71
3288	45	4.79166e-71
3289	41	6.83192e-71
3290	9	2.71188e-68
3291	74	7.83415e-72
3292	35	1.25683e-70
3293	6	1.36976e-67
3294	81	5.77652e-72
3295	61	1.54871e-71
3296	12	8.60807e-69
3297	49	3.47485e-71
3298	74	7.83415e-72
3299	37	1.01377e-70
3300	6	1.36976e-67
3301	69	9.98463e-72
3302	62	1.46045e-71
3303	68	1.05099e-71
3304	74	7.83415e-72
3305	31	2.01488e-70
3306	71	9.03708e-72
3307	36	1.12698e-70
3308	58	1.8602e-71
3309	90	4.11059e-72
3310	39	8.27681e-71
3311	57	1.98241e-71
3312	70	9.49465e-72
3313	67	1.10735e-71
3314	67	1.10735e-71
3315	88	4.41326e-72
3316	53	2.59259e-71
3317	27	3.46022e-70
3318	34	1.40638e-70
3319	86	4.75019e-72
3320	29	2.61484e-70
3321	69	9.98463e-72
3322	63	1.37881e-71
3323	67	1.10735e-71
3324	10	1.78098e-68
3325	28	3.00015e-70
3326	10	1.78098e-68
3327	12	8.60807e-69
3328	37	1.01377e-70
3329	23	6.50464e-70
3330	64	1.30318e-71
3331	21	9.31777e-70
3332	79	6.27772e-72
3333	38	9.14696e-71
3334	19	1.38486e-69
3335	17	2.15296e-69
3336	7	7.39849e-68
3337	68	1.05099e-71
3338	51	2.99162e-71
3339	51	2.99162e-71
3340	78	6.55175e-72
3341	15	3.54041e-69
3342	51	2.99162e-71
3343	58	1.8602e-71
3344	87	4.57715e-72
3345	32	1.78029e-70
3346	63	1.37881e-71
3347	49	3.47485e-71
3348	38	9.14696e-71
3349	30	2.29013e-70
3350	28	3.00015e-70
3351	42	6.23057e-71
3352	5	2.83874e-67
3353	55	2.26059e-71
3354	24	5.49957e-70
3355	55	2.26059e-71
3356	5	2.83874e-67
3357	9	2.71188e-68
3358	2	1.1077e-65
3359	29	2.61484e-70
3360	27	3.46022e-70
3361	19	1.38486e-69
3362	67	1.10735e-71
3363	57	1.98241e-71
3364	51	2.99162e-71
3365	89	4.25792e-72
3366	88	4.41326e-72
3367	65	1.23304e-71
3368	58	1.8602e-71
3369	1	1.77205e-64
3370	88	4.41326e-72
3371	49	3.47485e-71
3372	74	7.83415e-72
3373	22	7.75263e-70
3374	68	1.05099e-71
3375	32	1.78029e-70
3376	28	3.00015e-70
3377	61	1.54871e-71
3378	70	9.49465e-72
3379	33	1.57935e-70
3380	20	1.13022e-69
3381	8	4.34016e-68
3382	20	1.13022e-69
3383	29	2.61484e-70
3384	41	6.83192e-71
3385	65	1.23304e-71
3386	42	6.23057e-71
3387	34	1.40638e-70
3388	35	1.25683e-70
3389	4	6.92736e-67
3390	72	8.60933e-72
3391	87	4.57715e-72
3392	37	1.01377e-70
3393	62	1.46045e-71
3394	53	2.59259e-71
3395	73	8.20907e-72
3396	80	6.01969e-72
3397	8	4.34016e-68
3398	13	6.25762e-69
3399	51	2.99162e-71
3400	71	9.03708e-72
3401	10	1.78098e-68
3402	68	1.05099e-71
3403	54	2.41912e-71
3404	21	9.31777e-70
3405	7	7.39849e-68
3406	69	9.98463e-72
3407	5	2.83874e-67
3408	87	4.57715e-72
3409	57	1.98241e-71
3410	6	1.36976e-67
3411	17	2.15296e-69
3412	19	1.38486e-69
3413	79	6.27772e-72
3414	5	2.83874e-67
3415	89	4.25792e-72
3416	52	2.78276e-71
3417	81	5.77652e-72
3418	54	2.41912e-71
3419	64	1.30318e-71
3420	33	1.57935e-70
3421	34	1.40638e-70
3422	90	4.11059e-72
3423	18	1.71599e-69
3424	37	1.01377e-70
3425	57	1.98241e-71
3426	27	3.46022e-70
3427	20	1.13022e-69
3428	18	1.71599e-69
3429	53	2.59259e-71
3430	50	3.22145e-71
3431	83	5.33072e-72
3432	15	3.54041e-69
3433	59	1.74779e-71
3434	24	5.49957e-70
3435	17	2.15296e-69
3436	52	2.78276e-71
3437	3	2.18861e-66
3438	90	4.11059e-72
3439	56	2.11547e-71
3440	49	3.47485e-71
3441	7	7.39849e-68
3442	59	1.74779e-71
3443	50	3.22145e-71
3444	9	2.71188e-68
3445	70	9.49465e-72
3446	75	7.48266e-72
3447	6	1.36976e-67
3448	50	3.22145e-71
3449	84	5.12626e-72
3450	4	6.92736e-67
3451	9	2.71188e-68
3452	47	4.06486e-71
3453	84	5.12626e-72
3454	68	1.05099e-71
3455	86	4.75019e-72
3456	67	1.10735e-71
3457	62	1.46045e-71
3458	76	7.1528e-72
3459	65	1.23304e-71
3460	11	1.21773e-68
3461	80	6.01969e-72
3462	50	3.22145e-71
3463	34	1.40638e-70
3464	44	5.21846e-71
3465	26	4.01321e-70
3466	45	4.79166e-71
3467	69	9.98463e-72
3468	7	7.39849e-68
3469	84	5.12626e-72
3470	85	4.933e-72
3471	50	3.22145e-71
3472	49	3.47485e-71
3473	52	2.78276e-71
3474	78	6.55175e-72
3475	71	9.03708e-72
3476	17	2.15296e-69
3477	18	1.71599e-69
3478	8	4.34016e-68
3479	85	4.933e-72
3480	42	6.23057e-71
3481	60	1.64424e-71
3482	5	2.83874e-67
3483	67	1.10735e-71
